sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,sim_51,sim_52,sim_53,sim_54,sim_55,sim_56,sim_57,sim_58,sim_59,sim_60,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70,sim_71,sim_72,sim_73,sim_74,sim_75,sim_76,sim_77,sim_78,sim_79,sim_80,sim_81,sim_82,sim_83,sim_84,sim_85,sim_86,sim_87,sim_88,sim_89,sim_90,sim_91,sim_92,sim_93,sim_94,sim_95,sim_96,sim_97,sim_98,sim_99,sim_100,Date,Commune
5.1325927,4.8020144,4.8445964,5.1206393,5.241502,4.7861977,6.672685,4.928258,7.0113244,6.0981503,5.780509,6.1551476,5.0067997,5.9186773,5.5656013,5.550238,4.2217617,5.472975,6.890281,5.303686,4.9489737,6.010879,4.6505184,6.2973294,5.7427726,5.6855264,5.065408,6.2806973,5.049938,4.9199686,7.0473213,6.1092772,6.250936,4.8381743,6.3842797,5.580869,6.1219063,5.4247894,4.7380977,5.76498,6.5368633,6.5111914,5.3460116,5.7022986,5.025698,4.9249535,5.7250395,5.253592,6.2139735,5.854473,5.7908983,5.820587,5.0345516,5.530682,5.888481,7.1375318,6.065098,4.688118,4.9306064,5.7129726,6.460574,4.8268375,6.274964,5.6784363,5.9751673,4.916066,5.524638,4.27198,7.158618,6.187522,5.9989853,6.5555778,5.128113,5.49778,5.5950336,5.3210797,5.6664186,5.6567674,6.6606054,4.1314893,6.218251,5.295638,6.2896724,4.9325147,6.7486067,5.6549807,5.5723886,6.090845,3.5624309,4.7031393,4.0054092,4.8986883,6.094269,5.959902,4.550675,4.732269,6.231497,5.253157,6.459202,6.2865,2020-04-29,Cerrillos
13.236043,14.040741,14.559922,14.010451,13.823091,15.114669,15.316906,14.064971,14.609178,15.939376,14.181731,14.528299,14.878569,14.64121,15.00535,14.562015,15.744885,15.442647,14.850806,13.970904,15.002981,14.380467,15.585243,13.904135,16.01985,14.906644,14.441378,14.399439,14.707438,15.944441,15.305497,14.492381,14.384171,14.85178,14.085216,15.045348,14.000891,13.629288,14.485449,14.729499,14.083615,13.501814,14.983813,14.232074,13.935392,14.758131,14.454978,14.805738,14.797527,13.419473,14.724322,14.197644,14.698259,13.80839,13.434388,15.073408,13.729978,13.995489,14.74167,14.280845,14.439019,14.221532,15.24338,14.931967,14.6887455,15.161319,15.525115,14.874148,14.63051,15.507812,14.98777,14.251467,15.447352,14.884234,14.595222,14.082789,14.756243,14.13424,14.534137,15.260351,15.199519,14.74082,14.425496,13.885777,14.678125,14.831413,14.580012,14.84788,14.685865,15.344474,13.47347,14.186936,15.405348,14.971887,15.06001,14.157859,15.267362,14.566575,13.986781,14.66278,2020-04-30,Cerrillos
13.63371,14.050969,14.317486,14.443141,15.191038,14.926803,14.130907,14.477712,14.591699,14.083408,14.453429,14.358263,14.747147,14.0796995,14.071173,13.472131,13.498689,14.209408,14.217565,14.736809,13.943622,14.578963,14.292205,14.285252,15.077077,15.6265745,14.428068,15.491247,14.411272,14.423417,14.901612,13.744085,15.331796,15.168271,14.814831,13.998014,14.995448,14.987195,13.513772,14.194901,15.317988,14.991903,15.010514,15.462866,14.622141,14.771252,14.757553,14.452318,14.868086,14.991911,15.278734,14.108697,14.683703,14.392283,15.520518,15.109252,14.811522,14.5876665,14.767574,14.9246435,15.217526,14.774836,14.498275,15.174338,14.62726,15.260688,14.991906,14.405778,13.584849,14.843302,14.126182,14.93763,15.758465,13.754785,14.033467,15.400518,13.995495,14.623471,14.44196,13.479749,14.456136,14.842209,15.088916,14.320182,13.711406,15.402365,15.477295,14.328378,14.65343,14.628651,13.945284,14.293479,14.608409,14.854939,14.746276,15.173709,15.2081785,13.476799,15.155627,15.218663,2020-05-01,Cerrillos
15.595461,14.387907,14.611946,14.402098,15.281951,14.995691,15.311934,14.726342,13.732075,13.40514,15.729908,14.154894,15.01684,14.527458,14.696685,14.6167755,15.579849,14.441098,14.897275,14.441559,14.250692,14.395792,14.761437,14.942433,14.27666,15.882624,13.583539,14.367797,14.275052,14.920024,14.663016,13.898865,15.11052,15.300613,15.372635,13.149328,15.136097,14.102112,14.746116,15.11608,14.415421,15.522603,15.028309,16.428709,14.376177,14.179186,15.063627,14.458497,14.602242,15.309899,14.88833,15.662843,14.733779,13.875873,15.931289,14.47515,14.119141,13.782459,14.355925,15.475686,15.187214,15.314309,15.033454,14.052732,14.876344,14.934618,14.687295,14.409537,14.614952,14.349764,13.656296,14.264192,14.014152,14.50283,13.754938,14.3859005,15.003116,14.165009,14.202758,14.31275,14.561655,13.847755,15.025851,14.802344,14.447852,15.004188,15.075917,14.52722,13.641243,14.697428,14.877716,15.120762,14.869653,15.029334,15.987051,14.80245,14.670219,14.749044,14.26133,15.342762,2020-05-02,Cerrillos
34.079216,34.143105,34.75182,33.942566,34.08247,34.65227,34.58126,35.22548,35.56871,34.38766,34.213554,35.17871,34.86757,35.74616,34.65534,35.1526,34.7178,34.045822,34.805626,33.461693,35.3435,34.85332,34.69365,34.963905,35.01869,34.477005,33.962322,35.595016,34.24203,34.504757,34.72131,35.470192,35.196377,34.015327,34.623672,35.041893,34.424957,34.809658,33.85572,35.23662,33.859444,35.068195,34.735218,34.487415,34.490627,35.160664,35.705524,34.22516,35.538574,34.686443,34.441525,34.126606,34.043823,35.480843,34.706474,34.664482,35.21264,35.10182,34.39079,34.064735,33.533447,34.74463,33.848835,34.809933,34.783672,34.4798,34.33688,33.84437,34.82578,34.59905,34.418736,35.52609,36.019295,35.134617,33.72639,34.301945,34.32586,34.286373,35.636147,34.242977,35.469494,35.266216,34.470806,34.70493,34.75513,35.31378,33.788696,34.789696,34.898514,35.246742,35.146683,35.25804,35.15807,33.96523,33.84193,35.874126,34.282806,34.013145,34.39712,34.19344,2020-05-03,Cerrillos
34.349854,34.13998,34.43871,34.8406,34.472103,35.252136,34.328365,34.951717,35.6103,34.77842,33.927906,35.361813,33.854465,34.78315,35.12888,34.494884,35.89803,35.107346,34.67794,34.72061,35.02395,34.174984,33.726257,34.278854,34.67341,33.705723,34.910137,34.543278,34.70288,35.029457,34.69262,35.373604,34.44006,34.69295,33.861042,34.664005,34.43903,33.860176,34.282597,34.359882,33.308052,33.879395,34.896606,34.961872,34.12146,36.02904,33.636257,34.863575,33.493984,34.818665,33.634777,34.1183,34.07768,34.110065,34.088512,34.347546,34.69799,34.88491,34.260914,36.34535,34.968697,35.123768,34.591644,34.3903,34.61607,35.070347,33.480724,34.83558,34.81764,35.168312,34.49538,34.764297,35.6379,33.815945,34.475967,33.931347,34.88181,34.198734,34.13089,35.436424,35.18316,33.97816,33.84192,34.71701,34.74984,35.42737,34.831696,34.507942,34.107716,34.81655,33.92803,33.95307,34.422215,34.247787,35.57512,35.17412,33.0896,34.035637,34.562016,34.553158,2020-05-04,Cerrillos
34.721016,34.755974,34.414562,34.43931,34.205643,34.47856,33.027584,34.72058,34.691643,33.461025,33.615643,34.969643,34.252975,35.633812,33.240192,35.490547,36.205074,34.195446,35.363403,34.311092,35.98183,34.0644,34.41376,34.501446,35.017067,33.399784,33.743084,34.85568,34.38171,33.847797,34.203465,34.667915,34.462757,33.881954,35.253563,33.854336,34.61317,33.51075,34.16088,33.70905,35.12157,34.20263,34.312313,34.466526,33.999096,34.796036,33.304523,35.127296,35.068077,34.807316,34.50843,35.86227,34.455185,34.22923,34.073654,35.020004,34.13678,34.87144,34.355396,33.412746,34.82144,33.851303,34.53574,35.191162,34.278767,33.861046,34.463737,33.34401,34.169636,33.65132,35.30332,33.734776,35.018375,34.51443,33.356037,34.35997,34.69718,33.983963,34.24613,33.181942,34.762863,34.545345,33.86364,33.80473,33.464626,34.93474,36.029766,34.544918,34.7608,34.8465,34.537098,35.152077,33.816452,34.09708,35.278263,33.368053,34.082043,34.746117,35.66016,34.08275,2020-05-05,Cerrillos
35.10798,34.17152,34.371433,35.50445,33.95195,34.722088,34.098232,34.56535,34.292812,34.88346,34.699085,33.822895,33.48012,34.14102,34.13111,34.610256,34.245472,35.928844,34.17759,34.762417,34.722176,35.39485,34.24893,33.326317,34.300163,33.921238,34.09245,35.40879,33.41293,34.448593,36.309593,34.54495,35.060253,34.891003,34.700554,36.002514,34.588615,34.6405,34.208218,35.616684,34.072502,35.123013,34.266922,34.594105,33.55175,34.26334,34.739704,34.481342,35.030083,34.12871,34.311134,34.467743,34.626347,35.07957,33.226727,33.611736,33.879894,34.44737,34.69215,35.109097,33.68357,34.383724,34.73682,34.568516,34.674255,34.47607,34.641113,34.41446,33.507675,34.37228,34.678688,33.67905,33.795837,35.16583,34.020676,36.116623,34.79904,34.530064,35.39736,34.339893,35.13701,35.20071,35.123653,35.68931,35.50209,33.90658,35.997597,34.739376,34.81331,34.66626,34.74671,34.102734,33.785904,34.37087,34.495125,34.072807,34.482174,35.20094,34.04282,35.483932,2020-05-06,Cerrillos
34.19206,34.689693,35.119686,35.000946,34.397633,34.148403,35.242817,34.586586,34.41008,35.14806,35.465,35.286976,34.660572,34.81037,34.09837,33.76227,35.287,34.212353,34.455395,34.859596,33.56163,33.518047,34.71726,33.848305,34.606625,34.63714,33.93048,35.02583,35.09648,34.295128,33.59741,34.589787,33.495163,34.8333,34.325195,35.737568,33.820637,33.920677,34.568035,33.93872,33.888668,35.43211,33.603165,34.65404,33.118755,35.46355,33.44032,34.50901,34.458218,34.585243,35.347996,34.08707,35.246475,34.40724,35.420753,34.544018,34.81318,33.989326,34.53121,35.45531,34.314156,35.4948,34.64992,34.888,35.23309,34.359898,33.475002,35.498264,35.282764,33.62288,35.19627,33.657814,34.64547,34.717777,34.980106,34.865875,34.203785,33.699165,34.52012,33.52326,33.941948,34.42886,34.39996,33.871777,34.652363,33.899487,35.25539,34.16602,34.516502,35.481415,34.69216,34.412758,34.46981,35.50287,34.068848,34.5285,32.608406,35.03838,35.167458,33.931892,2020-05-07,Cerrillos
33.90906,35.26142,33.722664,35.762344,34.754898,34.560013,34.831757,35.009285,33.62715,34.205116,34.84193,33.658836,34.107838,33.30149,33.919556,34.632202,34.51531,35.000633,34.29273,33.892033,33.149708,34.598133,34.861786,33.52402,34.64807,34.44261,34.648487,33.947372,33.495102,35.08849,34.351696,34.622993,34.263,33.905796,34.311512,35.944847,34.66756,33.654026,33.47234,33.948788,35.2653,34.918625,34.35287,34.843582,34.657032,34.634315,34.880222,34.64632,34.199413,33.807945,33.645245,33.234837,34.529823,34.03473,33.71316,34.69665,34.2235,33.78243,35.09851,33.692345,34.877403,34.413746,35.247974,34.13035,34.154846,34.480045,33.167305,33.948654,34.280495,34.87382,33.447292,34.598095,33.673363,34.271362,34.16717,34.51769,34.683456,35.35052,34.623234,35.77313,34.528324,34.57173,35.42239,33.977516,34.694862,33.4615,33.843945,34.20797,35.500755,33.384007,34.483086,34.011623,34.33996,33.95863,35.227688,35.835552,35.032784,33.867912,34.879616,34.2119,2020-05-08,Cerrillos
34.081112,34.318443,33.66853,34.30815,33.98925,34.469936,34.624073,33.967026,34.05821,35.08353,36.04094,34.058407,35.38548,34.957096,33.832855,34.62363,35.29926,34.349014,34.7235,35.208385,34.318882,35.527,34.665234,33.395027,34.53789,34.358414,34.52373,34.233498,34.71824,34.974506,34.99291,34.70912,35.483334,34.83315,33.807446,34.731,34.84588,35.081253,33.803513,33.70605,34.81756,34.678192,33.670666,34.783646,32.87424,34.58016,34.334232,34.84838,34.399532,34.25511,34.693645,35.031036,34.524326,33.882397,35.171974,35.021717,35.85034,35.712322,34.294582,34.862644,33.965282,34.16546,34.255596,34.349537,34.97467,34.86647,35.565254,33.970535,35.524715,34.447205,34.61418,34.373352,35.24477,34.677853,35.074806,35.30654,35.671207,34.290398,34.30838,33.610493,35.161102,35.30902,34.04057,34.742977,34.63346,35.60107,35.112625,34.503403,33.91398,34.543175,34.955093,33.221256,34.710247,35.430164,35.605194,36.006214,34.624603,34.852272,33.537395,34.153286,2020-05-09,Cerrillos
15.065904,16.204388,14.909837,15.19702,15.688331,14.014639,14.469578,14.709627,14.740033,13.523931,14.751385,15.1840515,14.679278,13.894502,14.836124,15.150741,15.73739,14.533916,15.06618,15.137832,14.5748205,14.238522,14.521833,15.716469,15.171263,14.094924,15.029767,15.08283,15.180406,15.48338,15.005578,15.5901785,15.3093,15.157854,14.620983,14.938158,13.669709,13.081223,14.368973,14.01817,14.272998,15.347019,14.984994,14.8643055,13.873632,14.700315,14.69886,14.987602,13.920057,14.735281,14.884856,15.166195,14.469311,15.336183,14.119076,14.758172,15.189596,14.127445,13.634194,15.378438,14.78805,14.544549,14.226843,15.391693,14.575949,15.12331,14.488444,15.296411,14.386066,14.781446,15.569457,14.850157,14.94984,14.845819,13.676727,14.528468,14.989461,14.628246,15.328745,13.688716,14.657858,15.85849,13.749114,14.697923,14.141582,14.392413,14.429868,15.018609,15.043735,15.240578,14.502581,15.031046,13.977,14.887728,13.603281,14.525884,14.443869,14.359666,14.091552,13.363069,2020-05-10,Cerrillos
14.910394,14.662788,14.052062,14.611081,15.740225,15.103671,15.040829,14.628426,15.5786705,14.837274,14.268961,14.930625,14.437812,14.55313,13.609695,15.579075,14.711152,14.261887,14.7367,14.27065,14.413942,14.225821,13.794205,14.094965,15.197111,15.3769045,14.705375,15.342925,14.779922,14.860478,15.006337,15.123232,14.496676,14.59765,14.271781,13.4233675,14.674295,14.602878,15.063837,14.470595,14.719674,14.265321,14.125392,15.0524435,15.406901,14.50748,13.838136,14.982397,14.549415,14.217661,14.343894,15.037613,14.568501,14.561373,13.995036,14.590484,14.2811575,14.291881,15.136351,14.833783,14.297919,13.768763,14.910036,14.70357,14.915743,14.987796,15.153949,14.311517,13.816757,14.147148,15.221022,14.743925,14.994361,14.561723,15.582387,14.142,14.849781,14.270634,15.193721,14.74748,14.76006,15.02719,14.475365,14.729988,14.391041,14.580284,13.549919,13.838921,15.601824,15.026061,14.141737,14.515761,14.488154,13.9472885,15.435619,14.575603,15.054334,14.670702,14.93649,15.060139,2020-05-11,Cerrillos
14.503588,14.2934065,14.357558,14.238869,14.5359125,14.933932,15.4281,13.920507,15.1685095,14.465481,13.864007,14.709316,14.266002,14.865427,15.006288,14.084592,14.823472,14.602906,15.402981,15.202621,14.834559,13.554972,15.925421,14.241938,15.148239,14.543826,14.826054,14.889253,15.254906,14.909085,15.18395,14.5514965,14.710264,15.294356,15.4451275,15.836241,15.015092,14.727168,13.633951,15.352794,15.015771,15.5746,14.474531,13.494895,14.626491,14.979464,14.938492,14.912633,14.169077,15.044284,15.22336,15.582742,15.016151,14.132166,14.8064375,15.077009,15.019562,14.69807,15.14096,14.92822,14.485762,13.921997,15.005009,16.242819,14.295283,14.464996,14.014426,15.069091,14.033011,14.098748,14.944119,15.7734165,14.365431,14.694774,15.059319,15.0855055,15.598225,15.8198805,14.553785,14.6687565,14.517245,14.703192,16.08981,14.898702,14.497849,14.658624,14.276435,14.248176,14.365363,14.88019,15.0117,15.56887,14.936185,14.563488,15.0027685,14.925767,14.075386,14.138981,14.405876,13.543246,2020-05-12,Cerrillos
15.055696,14.338078,15.308781,14.953607,14.989917,14.394619,15.713095,13.214154,14.2703285,13.747858,15.156088,14.881787,14.058691,14.702535,14.703332,14.840335,13.880788,14.796789,14.720583,14.248031,15.259459,14.680819,15.118245,14.609403,15.25164,13.802732,13.973515,15.051847,14.746341,13.30821,14.817987,14.288093,14.369053,15.504443,14.944989,14.640251,13.898782,14.5638895,15.1819935,13.94785,13.773986,15.499849,14.580059,14.613595,14.528227,15.11861,15.098339,14.205653,14.079915,14.322359,14.759107,14.324056,14.517401,15.913359,14.012008,13.275761,14.723696,15.997373,15.14681,14.371153,14.308852,14.957209,15.099453,14.245544,14.030077,15.194827,15.444877,15.101058,14.150194,13.707852,13.918812,14.509391,13.52941,15.797266,14.09605,13.984108,14.495405,15.127995,14.487461,14.841893,15.368403,14.729923,15.145478,14.8530855,14.0821,14.807592,14.285772,13.84556,14.011386,14.425069,15.096064,15.477297,14.620121,15.4351635,14.59765,15.304409,14.717805,15.290828,14.738725,13.794412,2020-05-13,Cerrillos
14.561314,14.137583,14.794653,14.66682,14.812259,14.558198,14.623984,15.194865,14.005459,15.8309555,15.077515,14.807805,15.50674,14.886272,15.12666,14.949793,14.751339,13.470357,14.752313,14.345778,14.776309,13.934478,15.365519,15.355311,14.950391,15.081055,13.604317,13.289886,14.260763,14.559754,14.94995,13.647943,14.807218,15.44622,15.154063,14.118289,16.27159,14.892083,14.1586895,14.736786,14.66377,15.289341,14.159754,15.43854,15.338228,15.193312,14.601259,15.455781,14.500929,15.457146,14.98848,14.418717,14.225457,13.867651,15.211861,14.36166,14.733111,14.821359,14.612386,14.8276615,15.241222,14.665841,14.859994,15.077667,14.310916,14.374004,15.417487,15.1655445,13.852186,13.467467,14.472801,15.687637,14.603444,14.248041,14.040853,15.465085,13.555269,15.280337,15.463467,14.951795,14.562069,14.456314,14.261317,14.645477,14.245765,15.201106,15.369783,15.025766,14.134698,15.225354,14.808499,15.33106,13.637911,14.009848,15.19406,14.238537,13.778039,15.105069,14.727228,14.445008,2020-05-14,Cerrillos
14.730542,14.510717,14.495936,14.482061,13.625823,15.153198,14.2980385,14.831297,14.970708,15.473649,14.835513,15.0648,14.432185,14.770349,14.576656,14.588076,14.584652,15.293212,15.327353,14.993982,14.843753,14.278822,14.235575,15.179566,14.977529,14.954497,13.541773,13.987343,14.94537,13.558643,15.447101,15.149451,14.710986,15.17993,14.412644,13.900737,15.02307,15.140199,14.498334,14.008232,14.42018,15.395295,14.814947,14.338018,14.850669,14.799171,13.812761,14.102335,14.440772,14.841393,14.794941,15.681614,14.785911,15.665948,14.07811,13.876466,15.352286,15.199477,14.545481,15.23187,14.957854,14.511054,15.372378,14.966907,14.986147,14.136392,14.336301,14.411195,14.723261,14.654864,13.056837,15.595329,13.549813,14.611632,14.633643,15.540828,15.111701,14.449323,14.658122,14.373745,14.40916,15.097329,14.703936,15.277046,14.715997,14.031328,14.741757,14.631629,14.447984,14.539528,14.841559,14.452901,15.048543,14.861076,14.621151,15.627465,14.144668,14.636269,14.59903,14.955337,2020-05-15,Cerrillos
14.404113,14.523968,14.574665,14.83586,15.250952,14.99471,14.214038,15.847142,15.001938,14.505553,15.338163,14.206681,15.380879,14.155857,14.379157,15.134989,14.269842,14.763838,15.721508,14.675049,15.030596,14.366215,15.74192,14.834475,15.129227,15.043916,14.831424,14.703687,15.738454,15.206355,15.250501,15.309795,14.310318,14.606663,14.327481,13.773771,14.041117,14.308327,14.912346,14.737578,13.825352,14.815646,15.3916445,14.574348,14.002217,14.514057,14.921466,14.74443,14.212088,14.943345,15.061639,14.623974,14.629378,12.8063135,14.696895,14.127463,13.994189,14.273043,15.32188,15.387327,15.095975,14.856858,14.032094,14.974973,14.318268,13.951315,14.413109,15.062925,14.375315,14.51911,14.078084,14.327611,14.680759,14.511581,14.673568,15.155961,14.928331,15.222322,15.164353,14.512866,13.883359,14.969317,13.64637,14.214752,14.421349,16.023064,14.111028,13.445096,15.133135,14.126428,13.70372,14.202095,15.481425,15.622734,13.767487,14.382985,14.902793,13.706752,13.918522,15.132915,2020-05-16,Cerrillos
33.115955,34.030846,35.55837,34.0491,34.35892,34.388783,33.825996,34.61806,34.90177,34.899677,34.640984,35.571613,34.880753,33.62653,34.458973,34.706593,34.517735,34.6863,34.411167,35.978745,34.648228,33.68362,33.825047,35.2591,33.77991,35.157207,34.10204,33.88858,34.543415,33.949947,34.47656,34.36749,34.063553,33.490803,34.358223,34.820946,33.831764,34.482376,34.39102,34.24153,34.95527,35.22126,34.721016,35.083233,35.071285,34.461388,34.18697,34.29902,34.033237,34.010494,35.25984,35.498405,34.562347,35.025837,35.63466,34.779076,35.185417,34.82653,34.632004,35.349022,34.514626,33.392757,34.29823,34.718735,35.072525,35.406834,35.31688,35.14896,33.394802,34.38742,35.462986,33.669456,34.82882,36.123627,33.750275,34.43585,35.10904,35.239502,35.002617,34.606068,33.657394,35.162407,34.90269,34.07117,33.924286,33.927044,35.096687,35.02656,33.950535,34.448364,33.90091,34.81742,35.22052,33.4702,34.755207,34.197212,35.106926,33.179985,34.13713,34.592796,2020-05-17,Cerrillos
34.81353,35.449535,33.433693,34.655003,34.14526,34.3405,34.277058,34.654167,35.918274,33.933502,35.61209,34.87593,35.16533,34.25323,34.780624,34.68692,34.104702,34.771473,33.37823,34.73536,34.369778,34.224712,34.463787,34.735733,33.996998,34.300804,34.887756,35.376286,34.723507,35.10057,34.919384,34.80069,34.917694,35.42069,35.17116,34.905907,35.05727,34.485302,35.131374,34.448532,35.306854,34.78537,35.62812,34.32211,34.24046,34.236618,33.882446,34.82255,36.27878,33.801117,34.478695,35.203148,35.505154,34.79728,34.78972,35.428616,34.296646,34.78153,35.07095,34.433716,35.00166,33.79111,35.783833,34.321392,33.546753,35.025177,34.416885,34.567024,34.619274,34.67689,36.021988,34.69734,34.138477,35.273903,33.837807,34.6925,35.14068,34.551758,34.277798,35.249104,34.829338,34.75492,34.624493,34.807556,34.614754,34.30881,34.04088,33.6387,35.152466,36.526615,34.947575,35.73131,34.503445,33.777927,34.34361,34.138344,33.927315,34.643414,34.00102,33.704308,2020-05-18,Cerrillos
35.222256,33.57045,35.794216,34.68779,35.21716,34.613987,35.220562,33.831406,35.796474,33.94471,34.09927,35.288,34.41176,34.53402,33.605854,35.11791,34.57508,35.162647,35.877037,33.43209,34.257137,35.06432,33.852715,34.89662,35.185078,34.530758,33.531475,33.864414,33.831997,34.76907,33.518833,34.76949,34.05632,36.125336,34.622036,33.801865,33.748928,34.677666,35.91443,34.945248,34.509922,34.531483,34.122154,35.061142,34.000534,36.165535,35.15209,33.790615,34.35646,33.903034,33.636223,34.97153,33.349136,34.772495,33.51763,34.297665,34.63129,34.731667,34.603104,34.758186,35.670013,34.591614,34.742706,34.005062,34.611042,33.3974,34.726955,34.17753,33.714962,33.98546,34.504894,34.43522,34.224125,34.32635,34.823574,34.568584,34.10743,34.49806,34.66643,34.356663,34.247627,35.1483,35.228603,33.33141,34.83677,34.7321,34.31146,34.751194,34.820877,34.6565,34.52147,34.47029,34.541798,35.55349,34.793983,34.33027,34.94672,34.597214,33.327847,33.438587,2020-05-19,Cerrillos
34.785397,34.290028,34.65496,34.257084,35.27377,34.790047,34.506435,35.5857,34.589584,34.469006,33.320335,35.504936,35.540424,35.219902,33.613224,33.363533,35.10279,34.492146,34.491215,35.45861,33.83554,34.79102,34.4144,34.57274,34.023922,35.42543,34.078247,35.143475,33.606255,34.73815,34.372852,34.309338,35.43709,34.033344,34.582703,34.477055,34.7044,35.246353,35.073204,34.537235,32.96688,34.371178,34.30317,34.70885,34.70032,35.085224,33.971046,34.657097,35.477127,34.885475,32.70093,34.546436,34.80475,34.69071,34.1837,34.749866,33.694935,34.652763,33.759247,33.814476,35.04606,34.05412,34.69939,35.734844,34.392994,35.207073,35.63203,35.163807,33.816383,34.747116,33.71285,34.07264,33.991783,33.378513,35.672848,34.01432,34.251305,34.469063,34.68315,34.725636,34.83178,33.62967,34.806435,34.30269,34.334682,34.625553,34.328213,35.139923,34.557358,35.118145,35.66779,33.32073,34.40129,33.794384,35.035095,34.879925,36.157833,34.984444,34.24337,34.590984,2020-05-20,Cerrillos
34.820293,34.35371,33.669514,34.603897,35.406185,35.446686,34.484802,35.227383,34.07673,34.676575,34.269363,33.721523,34.167194,33.796997,34.27158,34.077248,34.36688,33.479153,34.40074,34.51208,35.417393,34.6188,34.159733,34.342426,34.88917,35.17155,35.100338,34.869514,34.699604,33.645412,33.95368,34.39534,34.43212,34.401997,34.55936,34.723774,33.17823,32.991077,34.35079,34.669075,35.245132,35.24427,35.03869,35.27391,34.786682,33.69894,34.606876,34.21071,34.559727,34.511265,35.27905,35.003426,34.571125,33.23617,33.952435,34.32218,34.78751,35.063656,33.811703,34.94921,34.63314,34.648552,34.366673,34.99742,33.9426,33.62965,34.537613,34.761868,34.72282,34.591244,34.272892,34.352787,34.878872,35.32265,35.43199,34.425575,34.05945,35.033382,36.33503,33.961067,34.515587,34.815403,34.30154,33.544037,34.569424,35.24124,33.976585,33.46433,35.868366,33.876934,34.191154,34.767124,34.529823,35.370495,33.997593,34.04129,34.273075,33.553043,34.945427,34.08703,2020-05-21,Cerrillos
